Contour,Mode 1 (normalized),Mode 2 (normalized),Mode 3 (normalized),Mode 4 (normalized),Mode 5 (normalized),Mode 6 (normalized),Mode 7 (normalized),Mode 8 (normalized),Mode 9 (normalized)
UID_75_35_2_all-30,0.534696,0.0106902,-0.176722,-0.286348,0.0692475,-0.200981,0.379748,0.145809,-0.37101
UID_75_35_3_all-29,0.474273,-0.39299,-0.0187339,-0.445761,-0.134874,0.18359,-0.0514479,0.0696281,0.209752
UID_75_36_1_all-28,0.58903,1.14905,-0.687412,-0.896143,-0.229873,-1.31234,1.0737,1.45624,-0.0312607
UID_75_36_2_all-27,0.344034,-0.104459,0.501419,-0.0061633,-0.480632,0.155083,-1.0287,-0.882436,0.50499
UID_75_36_3_all-11,0.37209,-0.472505,0.241502,-0.470413,-0.285106,-0.229287,-0.404138,-1.4944,-0.524173
UID_75_36_4_all-3,-2.99728,1.0603,0.294729,-2.4417,0.75004,0.275411,-0.697478,-0.233969,-0.122739
UID_75_36_5_all-18,0.508215,-0.0203428,-0.232455,-0.0174013,0.39924,0.0085651,0.380082,0.136564,-0.102108
UID_75_36_6_all-18,0.462804,-0.145486,-0.158876,-0.234427,0.112414,0.0698564,-0.0338253,0.0884222,-0.00380095
UID_75_37_1_all-2,-2.47954,0.357505,-0.379398,0.192792,1.70387,0.388666,-0.330213,-2.9984,0.223974
UID_75_37_2_all-20,0.298771,-0.612905,0.0759177,-0.193659,-0.123962,-0.0123518,-0.00721525,-0.0309263,0.0377557
UID_75_37_3_all-26,0.415553,-0.495697,0.0146182,-0.408439,0.0606899,0.222575,-0.0214082,-0.126218,0.418916
UID_75_3_1_all-8,0.415486,0.618731,0.350954,1.04919,0.519361,0.373013,-1.22435,0.545901,1.17835
UID_75_3_2_all-9,0.44182,-0.395241,-0.228206,-0.490871,-0.292491,0.395575,0.220793,0.276279,0.148629
UID_75_3_3_all-7,0.413774,-0.676194,0.100214,-0.627674,-0.314027,0.1875,0.122583,-0.0762969,0.292621
UID_75_3_4_all-8,0.303614,-0.474167,-0.0892905,-0.243203,0.179162,-0.278896,0.210929,-0.472499,-0.352898
UID_75_4_1_all-18,-2.72271,0.950395,-1.05562,-1.54657,-1.20381,-1.72472,-1.21978,-1.45084,-0.611684
UID_75_5_1_all-40,0.864715,0.504055,-0.229267,-1.0367,-0.366728,0.62947,-0.466932,-0.0215973,-0.343194
UID_75_5_2_all-5,0.133026,-0.605489,0.495816,0.396358,0.0815715,-0.348718,-0.341849,-0.38099,0.202755
UID_75_5_3_all-9,-3.06798,1.19013,0.311248,-2.4145,0.943004,0.718846,0.10318,-0.468138,0.294171
UID_75_6_1_all-35,0.705422,0.583981,-0.723526,-0.131039,0.800832,-0.321703,-0.316812,-0.0178506,-0.417707
UID_75_6_2_all-18,0.50758,-0.244604,0.0168109,-0.618489,-0.233298,0.0652751,-0.155519,-0.549264,-0.346312
UID_75_6_3_all-14,0.41897,-0.46692,0.126609,-0.490185,-0.140457,1.2237,0.0251366,-0.413125,-0.117356
UID_75_6_4_all-16,0.412223,0.0467304,-0.40106,-0.230359,0.242236,0.380475,-0.148216,0.30235,0.331299
UID_75_6_5_all-23,0.67155,0.136625,-0.0939026,-0.419859,-0.0720711,0.4297,0.00556058,-0.0235826,-0.273725
UID_75_7_1_all-13,0.572698,0.308583,-0.168762,-0.43914,-0.210213,-0.560997,0.506681,-0.493544,-0.486196
UID_75_7_2_all-13,0.594713,0.771873,-0.692106,0.596029,1.464,-0.883191,0.555025,-0.297178,-0.993154
UID_75_8_1_all-28,0.690017,0.221383,-0.147501,-0.579792,-0.000230031,0.402551,0.0465682,-0.0514716,0.190883
UID_75_8_2_all-8,0.371921,-0.568424,0.0115293,-0.262426,-0.00380867,-0.00283377,0.0476538,0.147408,0.142338
UID_75_9_1_all-17,0.463852,1.03142,-0.266933,-0.755687,1.18615,0.628676,1.1549,1.17279,2.16081
UID_75_9_2_all-21,0.636194,1.06364,-0.0235159,-0.0201211,0.0452943,-1.19925,0.953027,0.176284,-1.00127
UID_75_9_3_all-14,0.471398,-0.421947,0.0353321,-0.654358,-0.169761,0.0250898,0.122683,0.567042,0.0287993
UID_75_9_4_all-10,0.360393,-0.237091,-0.253427,-0.257247,-0.285958,0.439573,-0.0799856,0.684277,-0.00525282
UID_75_9_5_all-26,0.538507,-0.0145139,-0.075302,-0.568506,-0.456718,0.672444,-0.681186,0.346261,-0.0991806
UID_78_10_10_all-37,0.423569,0.124268,0.143461,-0.195431,-0.0646357,0.0822999,-0.563324,0.0941647,0.873733
UID_78_10_11_all-28,-0.3498,-0.564793,0.487607,0.359152,-2.46138,3.45299,2.69787,-2.33569,0.921033
UID_78_10_12_all-29,-0.154701,0.886134,1.96035,1.33183,-3.21456,-1.37943,-1.61356,-2.27253,-0.317448
UID_78_10_13_all-24,0.107774,0.580355,-0.334189,1.27821,1.11057,-1.23835,0.125481,-0.643314,-0.782437
UID_78_10_14_all-30,0.483695,0.99405,0.133348,0.417138,-0.498387,-1.66876,0.674591,-0.537712,-1.23514
UID_78_10_1_all-18,0.222361,-0.886346,0.169605,-0.0717108,-0.0247992,-0.461223,0.275133,-0.444446,-0.134247
UID_78_10_2_all-12,0.291258,-0.0527203,0.109579,0.398029,0.307887,-0.181244,-0.46729,0.0391147,0.109818
UID_78_10_3_all-32,0.608966,-0.137211,0.10183,-0.454261,-0.458546,0.305547,-0.247846,-0.40736,-0.189901
UID_78_10_4_all-3,0.440701,0.495623,0.664875,0.108142,-2.01359,-1.55264,0.907326,-0.600512,-1.55747
UID_78_10_5_all-41,-1.6529,-4.93923,0.681746,1.2958,-0.0441786,-0.673111,0.258162,-0.525968,0.412395
UID_78_10_6_all-14,0.351679,-0.456847,-0.0114199,-0.297778,-0.100104,-0.0548664,-0.0606786,-0.233121,-0.140292
UID_78_10_7_all-30,0.431204,-0.423362,-0.0544914,-0.718128,-0.558409,0.29226,-0.175349,0.174581,-0.0426494
UID_78_10_8_all-13,-0.734673,2.56615,0.67107,3.98663,-1.45551,-1.54855,0.323709,0.160332,-0.00963011
UID_78_10_9_all-6,-2.01123,-5.75894,0.770704,1.73791,0.170642,-0.834115,0.327294,-0.59779,0.351392
UID_78_11_1_all-15,0.395067,-0.373776,-0.0531255,-0.495576,-0.126153,0.323079,-0.379119,0.292479,0.0871041
UID_78_11_2_all-16,0.4843,0.328068,0.724985,0.356517,0.683969,-1.07911,-0.440855,-0.149116,-0.541221
UID_78_11_3_all-2,0.880673,0.92778,-0.287524,-0.405687,0.292879,-0.0651386,0.339792,-0.0742887,-0.0363705
UID_78_12_1_all-35,0.674699,0.517551,-0.522839,-0.481898,-0.536113,-0.171384,-0.416122,-0.0119268,-0.691375
UID_78_13_1_all-8,0.221396,1.72042,0.416723,1.99968,-1.53109,0.454142,3.02588,3.88968,1.54716
UID_78_13_2_all-12,0.284046,-0.0975646,0.0307362,0.0112748,0.474611,-0.399726,0.48593,1.07658,0.298238
UID_78_13_3_all-5,0.613641,1.02156,-0.414126,1.37286,-0.257598,0.144553,0.537489,0.476487,-1.0444
UID_78_13_4_all-11,-0.39045,0.180093,0.0852132,0.998139,-1.92303,-4.81748,0.778855,-4.29527,-0.0910401
UID_78_13_5_all-25,-1.91196,-5.49878,0.678822,1.65555,0.142254,-0.696575,0.255854,-0.71743,0.209227
UID_78_13_6_all,0.162051,0.184661,-0.318638,-0.0955061,0.0637685,-0.948204,0.824448,0.361136,-0.238842
UID_78_14_1_all-3,0.462351,0.158938,-0.115123,-1.06921,-0.177505,1.07442,-0.370386,-0.26099,0.522134
UID_78_14_2_all-18,0.0989277,-0.0793958,0.0674684,0.125495,0.117124,-0.710131,0.265181,-2.17165,-1.35017
UID_78_14_3_all-9,0.675376,1.01334,-0.0624859,-0.0305104,0.316793,-0.335162,0.39321,-0.61304,0.0845206
UID_78_14_4_all-2,0.0489685,1.65908,-0.802951,4.04236,-1.33741,-0.289889,1.42351,-0.843435,0.40846
UID_78_14_5_all-15,0.26181,-0.178906,0.0349772,0.0764614,0.383657,-0.368859,0.391158,1.15278,0.355997
UID_78_14_6_all-3,0.32343,-0.768204,0.23244,-0.594595,-0.500949,0.00114654,-0.239915,0.0280872,0.123175
UID_78_14_7_all-4,0.661828,1.12277,-0.203682,-0.0644833,-0.898327,0.92059,0.990222,1.99664,-0.711371
UID_78_14_8_all-4,-0.223599,0.0944765,-0.00271706,1.23298,-1.37117,-4.56036,1.06845,-3.85187,-0.470732
UID_78_14_9_all-3,0.575055,0.643649,-0.398527,0.697468,1.09506,0.563542,1.06696,0.168666,0.400538
UID_78_15_1_all-12,-2.10302,-0.0702386,3.17616,-0.293183,2.8212,-3.84144,0.748223,1.88125,-3.00677
UID_78_15_2_all,0.484178,0.0444273,-0.0302166,-0.656425,-0.0370687,-0.140533,0.108612,-0.264962,-0.448538
UID_78_15_3_all-22,0.532401,0.188641,-0.0346522,-0.392755,-0.0646839,-0.454168,-0.196506,-0.450442,-0.768408
UID_78_15_4_all-23,0.416796,2.09974,-0.266775,2.75143,-0.551645,1.078,1.31389,0.740168,-0.539263
UID_78_16_1_all-9,0.452708,0.0330625,0.103467,-0.236413,0.109458,-0.251269,0.55727,0.148162,0.0967078
UID_78_16_2_all-14,0.313488,-0.140476,-0.23653,0.464354,0.595089,-0.390917,0.605111,0.474127,0.165729
UID_78_16_3_all-9,0.111062,1.2763,0.771201,3.02,-1.27812,0.34121,-0.33931,-0.481597,0.185799
UID_78_16_4_all-8,0.120955,0.167185,-0.225283,1.03547,0.652373,0.366125,-1.28475,1.34582,0.458018
UID_78_16_5_all-8,-2.05837,0.332177,2.52876,0.252606,1.48035,-4.51775,2.4412,0.802873,-2.36406
UID_78_17_1_all-24,0.606688,1.36654,0.412765,0.730381,-0.9375,-0.659593,-0.752482,-0.45949,-1.04067
UID_78_17_2_all-9,0.0951194,0.708191,-0.276659,1.92522,-0.801283,-1.48812,1.54039,-1.82048,-3.12433
UID_78_17_3_all-12,-2.21515,0.799077,4.01312,3.32625,-3.30066,4.46615,-0.521488,-2.35702,0.691518
UID_78_17_4_all-7,0.205105,-0.116221,-0.540637,0.11375,0.609432,0.489968,-0.221131,0.828803,0.933223
UID_78_17_5_all-16,0.5194,0.143594,0.118082,-0.302461,-0.277003,-0.472936,0.344721,-0.381213,-0.16289
UID_78_17_6_all-11,0.187742,-0.0518173,-0.457165,0.320869,1.07035,0.090033,-0.00746353,0.846789,-0.279665
UID_78_18_1_all-25,0.409321,0.344416,0.244736,0.455014,-0.355235,0.0401338,-0.517012,0.416296,0.502602
UID_78_18_2_all-18,0.461601,1.10281,0.643153,0.345509,-0.448702,-2.21625,2.07736,-1.45386,0.311659
UID_78_18_3_all-14,0.54025,0.101316,0.00499795,-0.128017,0.299635,0.196562,-0.143342,-0.0875917,-0.146189
UID_78_18_4_all-5,0.533935,0.969256,0.765021,-0.811523,0.419987,1.03778,-2.9069,-3.31536,-1.58189
UID_78_18_5_all-24,0.545175,0.287098,0.141304,-0.367147,-0.620111,0.651706,0.338901,0.182255,-0.170658
UID_78_18_6_all-23,0.190021,-0.151105,-0.111483,0.312746,1.33996,0.28679,-0.201287,2.33638,0.297933
UID_78_18_7_all-14,0.389542,0.57633,0.32076,1.21065,-0.616195,1.48999,-0.978515,-2.95256,-1.90053
UID_78_18_8_all-21,0.737622,0.00318518,-0.017431,-0.842358,-0.30266,0.102343,0.196072,-0.0415182,0.131056
UID_78_19_1_all-32,0.488431,0.414615,0.3746,0.354324,-1.10581,-0.0573507,-0.324331,-1.45907,-0.208674
UID_78_19_2_all-38,0.200879,1.97197,0.772669,1.26888,-1.68009,-1.33663,-1.47185,-1.20607,-0.521845
UID_78_19_3_all-36,0.726144,0.419563,0.0038096,-0.438355,-0.266082,-0.284833,-0.14736,-0.340917,-0.759644
UID_78_19_4_all-20,-3.04385,-0.454403,-3.2254,3.15382,-4.97883,1.18558,-4.84671,4.83026,5.71939
UID_78_1_10_all-12,-3.11613,1.97043,-0.680861,-2.54983,-1.34761,1.44376,1.86795,-0.832692,-0.282796
UID_78_1_11_all-3,-2.66657,-0.122498,0.0647281,-1.0671,1.37774,1.26867,0.642458,-1.78322,-0.244003
UID_78_1_12_all-6,-2.91137,0.231016,1.11467,-1.40762,0.278949,0.595024,0.923103,-0.11834,1.08477
UID_78_1_13_all-17,-0.0265729,-0.311302,-0.223574,-0.0931907,0.132819,-0.316938,-0.426188,-1.37336,-1.14243
UID_78_1_14_all-31,0.277705,0.388784,0.00986771,0.456842,0.586852,0.37554,0.214498,-0.107662,0.912266
UID_78_1_1_all-8,-0.0623794,-1.15266,0.263584,0.289619,0.0100193,-0.219272,-0.1037,-0.378868,0.170836
UID_78_1_2_all-9,-0.0691883,-0.973371,0.157375,0.051719,-0.303939,0.815346,-0.871665,0.20319,0.336802
UID_78_1_3_all-8,0.0353587,-0.816502,-0.192231,0.765122,0.841991,-0.367516,0.533433,0.422681,0.432469
UID_78_1_4_all-17,0.174304,-1.08708,0.175424,-0.221616,-0.38057,-0.0504945,0.0894637,-0.486806,-0.00339093
UID_78_1_5_all-24,0.122748,-0.149638,-0.338534,-0.375822,0.292125,0.105268,-0.0111552,-0.17892,-0.305894
UID_78_1_6_all-30,0.942949,0.630623,-0.0712531,-0.846854,0.157516,0.227881,-0.10144,0.225217,0.18259
UID_78_1_7_all-16,0.0925363,-1.25434,0.1319,-0.336185,-0.035611,0.186607,-0.138563,0.299086,0.290052
UID_78_1_8_all-25,0.402162,-0.253766,-0.244738,-0.572252,-0.524578,0.0973701,-0.179896,-0.41332,-0.284494
UID_78_1_9_all-20,0.00845685,-0.448319,-0.0716663,0.651972,1.28077,0.198508,0.261235,-1.30673,-0.757726
UID_78_20_1_all-16,0.264108,2.03952,0.0905891,1.48434,-0.745925,-0.476753,1.67184,2.20212,0.0840527
UID_78_20_2_all-13,-0.4516,1.44982,3.00007,0.466303,-1.21807,-5.03512,0.368538,2.78272,-0.413789
UID_78_20_3_all-2,0.715601,0.411132,0.265384,-0.967898,-0.103074,0.989494,-0.6391,-1.21485,-0.285164
UID_78_20_4_all-5,-0.87452,2.0637,2.87054,2.39672,-2.5433,-1.60594,-0.741481,-2.71564,-1.11263
UID_78_20_5_all-21,0.594524,-0.00849375,-0.0272417,-0.454537,-0.0714024,0.518302,-0.0707039,-0.29284,-0.176218
UID_78_20_6_all-8,0.630743,0.396652,-0.0163536,-0.577444,-1.01955,0.230739,0.881607,2.38791,1.47047
UID_78_20_7_all-27,0.450634,-0.073964,-0.237126,-0.448438,0.117601,0.508793,-0.330572,0.858249,-0.0214368
UID_78_20_8_all-4,0.656446,0.460036,0.00337295,-0.722763,-0.055658,0.434911,0.116061,-0.984637,0.313596
UID_78_20_9_all-5,0.732683,0.519458,0.119447,-0.431136,-0.35913,0.320694,-0.32256,-0.260836,0.127097
UID_78_21_1_all-2,0.563963,1.16219,0.7105,0.542846,-1.18473,-0.154646,2.01109,-0.831088,0.26891
UID_78_21_2_all-11,0.142231,1.88488,-0.310854,1.98351,0.0737711,-1.64489,-2.91721,-1.2377,-0.907304
UID_78_21_3_all-27,-0.972028,0.207721,1.30975,1.59995,-3.7735,-2.36699,5.12373,0.218431,0.286003
UID_78_21_4_all-13,0.199182,1.89895,0.516075,2.09018,2.13357,-0.0737417,0.22691,1.23202,0.220047
UID_78_22_1_all-26,0.323396,-0.632622,0.0804615,-0.316668,0.0172225,0.092321,-0.123698,-0.157442,-0.0346554
UID_78_22_2_all-34,0.768646,0.0659183,-0.0346719,-0.839811,-0.379837,0.242282,0.118489,-0.143935,0.0874486
UID_78_22_3_all-18,0.594894,-0.103131,0.057865,-0.377998,-0.063261,-0.475796,0.431752,-0.0608629,-0.167638
UID_78_22_4_all-25,0.233949,0.519593,-0.115443,1.21903,0.771783,0.603653,-0.720335,1.22471,1.08523
UID_78_22_5_all-20,0.257784,-0.328126,0.429966,0.123382,-0.768619,-0.619986,-0.482484,-0.167333,-0.132118
UID_78_22_6_all-27,0.312109,-0.714575,0.123481,-0.220995,-0.0964354,0.0929409,0.190395,-0.0602333,0.290964
UID_78_22_7_all-14,0.16347,0.182293,0.0671866,0.95778,-0.0680589,0.0723076,-1.213,1.27046,0.637416
UID_78_22_8_all-20,0.400395,0.0755637,-0.503048,0.0894108,0.553422,0.356264,0.56893,-0.144966,-0.442608
UID_78_23_1_all-2,-2.89031,1.05304,-0.0904012,-1.21347,-0.782427,1.20001,-0.388322,-3.88885,0.425341
UID_78_23_2_all-15,0.337556,-0.126865,0.023822,0.158136,0.230808,0.1625,-0.306591,0.230932,0.626434
UID_78_23_3_all-25,-0.563487,-0.80688,1.46175,0.529945,-2.27543,-0.915593,3.13127,-0.400198,-0.501111
UID_78_23_4_all-28,-3.051,-0.92215,-2.2821,1.9389,-6.76169,4.4461,-5.241,-0.659649,3.15966
UID_78_23_5_all-20,0.465298,0.366304,-0.51096,-0.0526138,0.77796,0.127017,0.21007,-0.0187979,-0.0190774
UID_78_24_10_all-12,0.767958,0.455035,-0.0233434,-0.595418,-0.183808,0.807799,-0.476817,-0.412966,0.0939642
UID_78_24_11_all-15,0.485592,-0.352589,0.0478384,-0.544696,-0.172696,0.191778,0.0461165,0.320696,0.303936
UID_78_24_1_all-23,-2.34739,-1.99459,-5.09454,4.23758,-2.99833,1.2944,-5.08202,1.24942,0.640359
UID_78_24_2_all-23,0.33123,0.190022,-0.21559,1.13389,0.322786,0.302491,0.335473,0.876568,0.100385
UID_78_24_3_all-31,0.203313,0.235346,1.16131,1.5321,-1.23647,0.0145818,0.843733,-1.43811,-0.985071
UID_78_24_4_all-23,0.783262,0.867034,-0.326448,-0.602642,0.070114,0.854876,0.112429,1.78383,1.09504
UID_78_24_5_all-22,0.93461,0.837788,-0.329486,-0.663116,0.0385774,0.379865,0.365664,0.606609,0.55571
UID_78_24_6_all-26,0.443557,0.424805,-0.116374,0.30753,0.66748,0.539511,-0.420063,0.0226845,0.458293
UID_78_24_7_all-13,0.485013,-0.328886,0.00991842,-0.556925,-0.182855,0.293793,0.187054,0.144792,0.145856
UID_78_24_8_all-6,-1.87538,0.183079,0.156569,1.09185,2.95264,-1.68207,-0.469362,-1.43959,2.21871
UID_78_24_9_all-10,0.215934,0.865584,0.850799,0.340197,-0.260587,0.571445,-1.6853,-3.22401,-1.37006
UID_78_25_10_all-16,-2.92841,0.649425,-2.0194,-1.59581,-0.549308,-2.39458,0.289311,1.61607,-0.0209732
UID_78_25_11_all-21,0.15997,-0.922729,0.0297337,0.122736,0.22234,-0.255537,0.130652,-0.288286,0.319714
UID_78_25_12_all-8,0.760319,0.932446,-0.41394,-0.405584,0.445165,-0.321281,0.325406,-0.0171581,-0.213836
UID_78_25_1_all-9,0.197992,-0.931718,0.0879346,0.0810981,0.217912,-0.0858165,0.0846859,0.0330374,0.11918
UID_78_25_2_all-16,0.879827,0.841558,-0.246926,-1.36822,-0.84387,1.05526,-0.956673,-0.427141,-0.563031
UID_78_25_3_all-10,0.500366,0.0881798,0.156649,-0.00110477,-0.125842,-0.162595,0.0427889,-0.248937,0.372409
UID_78_25_4_all-12,0.202082,-0.906383,0.109108,-0.358702,-0.109559,0.41898,0.0495678,-0.0598513,0.700583
UID_78_25_5_all-2,-2.27233,1.62739,0.287568,-1.35965,-0.922403,-2.43361,-1.11534,1.37991,2.67043
UID_78_25_6_all-5,0.295801,-0.435325,-0.0767926,-0.189978,0.329923,0.0901526,-0.000441575,-0.167831,-0.00511092
UID_78_25_7_all-5,-2.60238,0.341132,0.766381,-0.969981,1.55358,-0.610911,0.232444,-0.489804,0.33922
UID_78_25_8_all-7,0.239818,-0.513431,-0.282398,-0.0141284,-0.115541,0.918599,-0.830992,0.0587439,0.211558
UID_78_25_9_all-17,-0.0862433,-0.767699,0.232552,0.253025,-0.597045,0.561188,-1.12868,0.463751,0.145033
UID_78_26_1_all-40,0.731727,0.890105,0.172836,0.418086,0.0874952,-0.106716,-0.549312,-0.766375,-1.02497
UID_78_26_2_all-30,0.592403,0.412922,0.00322457,-0.0719361,0.328081,0.624853,-0.565333,-0.0142022,0.132883
UID_78_26_3_all-11,0.143047,-0.665184,-0.245357,0.167506,0.478546,-0.0573895,0.186704,0.152768,0.449251
UID_78_27_1_all-33,0.460121,1.38902,1.10966,1.51832,-1.76611,-1.52023,1.33559,-0.4571,-1.46691
UID_78_28_1_all-17,-2.05638,-1.8859,-4.34208,2.83,-1.01927,1.54635,4.07266,1.16823,-4.23919
UID_78_29_1_all-31,-2.45751,0.188574,-0.342943,-1.3464,-2.4006,-2.19533,-3.93385,6.22057,-5.46349
UID_78_29_2_all-28,0.300359,0.771563,0.480248,0.0673766,-1.19505,-0.276709,-0.698189,-1.34582,-0.497937
UID_78_29_3_all-36,0.454546,0.278688,0.638448,-0.491998,-0.990155,0.126767,-0.24799,-1.29394,-1.14104
UID_78_29_4_all-28,0.703068,1.04711,0.535844,0.157226,-0.272458,-0.498822,-0.0461583,-0.737317,0.810138
UID_78_29_5_all-50,0.23014,0.72437,0.788867,0.20967,-0.923404,1.19095,-0.835528,-1.21178,1.39542
UID_78_29_6_all-32,0.303694,-0.590872,-0.263782,-0.209911,0.276201,0.414343,-0.173804,-0.393665,-0.199381
UID_78_29_7_all-24,-2.86697,1.50543,-0.458489,-2.37226,0.975287,-0.167504,-0.0449181,0.320389,0.390864
UID_78_29_8_all-18,0.342942,-0.470639,-0.121469,-0.111253,0.400387,0.0100103,0.13704,-0.256953,0.0682146
UID_78_2_10_all-12,-0.168095,-0.273351,-0.168701,1.71966,1.46381,-0.911599,-0.677115,0.694779,-0.157979
UID_78_2_11_all-10,0.0581179,0.264845,0.100618,1.73179,1.39171,-0.556395,-0.58632,0.72509,1.03255
UID_78_2_12_all-9,-0.0134661,-1.11091,-0.110389,0.37345,0.447321,0.203666,0.0832644,0.125539,0.211668
UID_78_2_13_all-24,-0.0672459,-0.802054,-0.0803688,0.751585,0.855608,-0.259404,0.346739,-0.0753109,0.0521828
UID_78_2_1_all-30,-0.0152119,-0.708978,-0.108963,0.928548,0.63786,0.237255,0.201455,0.240255,0.284243
UID_78_2_2_all-15,-0.0905815,-0.733331,-0.452954,0.890059,0.552533,-0.43074,0.659652,0.64255,-0.243094
UID_78_2_3_all-5,0.203033,-0.767042,-0.0321911,-0.126025,-0.0366517,-0.0605389,0.0739105,0.424272,0.361696
UID_78_2_4_all-21,-0.0127411,-0.608095,-0.00970182,0.330777,0.840542,0.124727,0.858693,0.952524,1.15366
UID_78_2_5_all-12,-2.6081,1.47812,-1.14711,-1.49229,0.646069,-1.65554,-1.82721,-0.668756,0.377709
UID_78_2_6_all-4,-0.0783152,-0.931918,-0.449579,-0.270417,-0.00810139,0.621651,-0.305883,1.48751,1.2718
UID_78_2_7_all-18,-0.0717453,-0.379359,-0.43722,0.740104,1.05287,-0.302353,0.150285,0.184797,-0.361581
UID_78_2_8_all-9,-3.04367,0.210047,0.73822,-1.78534,0.402283,0.910097,-1.32057,-0.955835,0.259761
UID_78_2_9_all-21,0.289012,-0.855776,0.0726532,-0.412425,-0.181966,0.109499,0.0617829,-0.363108,-0.265792
UID_78_30_1_all-8,-0.271042,0.93882,-0.277232,-0.193527,0.464713,-0.854194,1.17256,0.856984,1.57985
UID_78_30_2_all-21,0.559747,0.811363,-0.475659,0.508829,0.887265,-0.398752,0.195406,1.5317,-0.15076
UID_78_30_3_all,0.286941,-0.360951,0.108109,-0.235331,-0.0554648,-0.251873,-0.184726,-0.111827,-0.117171
UID_78_30_4_all-5,0.139293,-0.0686821,-0.928896,0.861969,1.77701,0.258372,0.538936,0.80727,0.732602
UID_78_30_5_all-2,0.0460631,-0.0627669,1.66915,1.47888,-0.978196,-0.555709,-0.70117,-1.54662,0.957307
UID_78_30_6_all-21,0.208306,-0.791688,0.00273682,-0.273651,-0.262019,0.354847,-0.157751,0.325369,0.190412
UID_78_30_7_all-22,-2.40281,-0.117918,-1.38194,-0.361298,1.76288,3.72855,4.31494,2.20187,-4.30875
UID_78_31_1_all-27,0.519991,0.173813,-0.0725222,-0.40177,0.72422,0.921083,-0.388926,-0.13859,0.170927
UID_78_31_2_all-18,0.400577,-0.49082,0.00484209,-0.557617,-0.163596,0.681927,-0.0672785,-0.165868,-0.201089
UID_78_31_3_all-29,-0.154277,2.35747,0.727305,4.41152,0.22682,-1.08127,2.19389,1.60559,1.13493
UID_78_31_4_all-21,0.328601,0.508399,0.146632,0.504303,0.599681,-0.358847,-0.566648,-0.260685,-0.479438
UID_78_31_5_all-31,0.530728,-0.0490988,-0.235178,-0.457743,0.212932,0.188935,-0.00991166,-0.0857007,0.304653
UID_78_32_1_all-24,0.317926,-0.271783,-0.397706,-0.164845,0.405459,0.0869845,0.454793,-0.190627,-0.307739
UID_78_32_2_all-37,0.625926,0.408941,-0.150559,-0.132253,-0.141157,-0.0682429,0.243787,1.09186,0.42601
UID_78_32_3_all-39,0.616128,0.467389,-0.503465,-0.226874,0.308906,0.309737,0.3355,0.786868,0.17895
UID_78_32_4_all-30,0.685485,0.805313,-0.217373,0.458772,0.616395,-0.675613,0.748116,-0.335401,-0.540005
UID_78_32_5_all-27,0.515553,-0.115808,0.189742,-0.300894,-0.323801,-0.220162,0.433897,0.889309,0.693579
UID_78_33_1_all-12,-2.93737,0.0848137,0.255311,-1.56887,0.491316,0.694892,-2.5454,-1.2451,-1.24481
UID_78_33_2_all-7,0.232524,0.840866,-0.276416,1.23357,1.60708,0.138929,-0.11818,0.743376,0.649476
UID_78_33_3_all-11,0.292774,-0.933195,0.0878785,-0.394509,-0.279661,0.125255,0.187835,-0.335092,0.373404
UID_78_33_4_all-27,0.509717,-0.259577,-0.129611,-0.580273,-0.186219,-0.0382149,-0.153373,-0.218923,-0.252846
UID_78_33_5_all-18,0.145156,-0.0900078,-0.367157,0.857165,0.725058,-0.018261,0.261388,0.747229,-0.079623
UID_78_33_6_all-6,0.349718,-0.602918,0.194111,-0.498763,-0.558397,-0.173537,0.235093,-0.31262,-0.0761548
UID_78_34_1_all-3,0.0250584,-0.705584,0.182972,0.189896,-0.0653908,0.00493328,-0.82301,-0.223215,0.35818
UID_78_34_2_all-12,0.199014,-0.798691,-0.0259273,-0.0289413,0.170882,-0.198789,0.468407,-0.169912,0.263674
UID_78_34_3_all-10,0.168422,-0.858295,-0.0754902,-0.433428,-0.252468,0.279585,0.0247993,0.145613,0.261125
UID_78_34_4_all-21,0.314132,-0.850315,0.0760079,-0.466348,-0.156053,0.101996,0.041351,-0.194436,0.122603
UID_78_34_5_all-20,0.0916942,-0.898799,-0.0680344,-0.200263,0.0614706,0.106403,-0.120739,0.138642,0.255472
UID_78_34_6_all-7,0.0334686,-0.867988,-0.243985,0.535683,0.420144,-0.39717,0.190102,0.160458,-0.211966
UID_78_34_7_all-13,0.0703977,-0.437865,-0.233753,0.551664,0.362098,-0.133702,-0.0675727,0.0940789,-0.240043
UID_78_34_8_all-21,-2.56363,0.290125,-2.18531,-0.37966,-0.372053,2.02845,4.00428,2.75552,-3.71365
UID_78_35_1_all-17,0.540699,0.297445,0.226034,-0.238412,-0.234821,-0.386896,-1.17406,-0.952496,-0.607692
UID_78_35_2_all-18,0.33825,0.52904,0.612585,0.378206,-1.13004,-0.0516964,-1.18503,-0.914459,-0.863365
UID_78_35_3_all-31,0.483875,-0.113541,-0.0886995,-0.134476,0.296905,0.345556,-0.108932,0.22439,0.20942
UID_78_35_4_all-29,0.687594,0.196274,-0.11265,-0.607909,-0.629141,0.0257118,0.345889,0.48951,0.602151
UID_78_35_5_all-18,0.484977,-0.231015,-0.13839,-0.696991,-0.290213,0.24829,-0.149017,-0.131038,-0.256194
UID_78_36_1_all-12,0.223404,-0.460615,-0.229357,0.190783,0.690998,-0.352455,0.452895,0.503983,0.179309
